voted_up,review,playtime_forever
True,one of my favorite story single players ever!. hands down the most interesting world building in an open world game. ive played. the gameplay for this game is also very fun and fast paced.,105.21666666666667
True,"Excellent game with plenty to do. A slight shame there aren't cosmetic weapon modifications and you can't equip jewellery. 
",210.96666666666667
True,The Graphics are incredible. Recommend to buy this game when on sale.,8.5
True,Best game of all time,76.26666666666667
True,Es increíblemente difícil transmitir en unas pocas palabras la amalgama de sensaciones que sientes jugando a este inmensa obra maestra de los videojuegos. Lo recomendaría a cualquier persona que posea un mínimo de interés por los RPG's y las obras narrativas memorables recubiertas de un gameplay atrapante y divertido hasta decir basta. 11/10,140.23333333333332
True,4/10 can't date Takemura,219.5
True,lots of big butts,35.833333333333336
True,"its as good as the hype (now that it works), not much more you can ask for.",20.733333333333334
True,Good,112.23333333333333
True,Peak,15.066666666666666
True,"i love night city panam the world i love everything about this game
",56.85
True,"They did their homework and fixed almost all bugs, 10/10 story, really emotional.",235.0
True,Very tuff game,73.16666666666667
True,canonical blueprint of the future,282.1
True,"Amazing story, characters, music and overall world. 

I haven't felt this kind of immersion and commitment to any story or character since I was a kid.
Very nostalgic in the best kind of way.",72.06666666666666
True,6753,156.41666666666666
True,"very very great game BUT i got a glitch that makes me cant find the delamain cars,so i have to start over a new game just to complete it,and it sucks,the first time i played,i picked everything up the ground to sell,i do so many mission and bought so many cars,thats just sucks",130.7
True,I adore this game. It solidified CD Projekt Red as my favorite dev team.,161.78333333333333
True,"its a great game but there's still kinda some small bugs throughout the playthrough. I have fun though the story is good and thats it
",67.5
True,"Great visuals, love the story line.",61.266666666666666
True,Punking good,41.61666666666667
True,Absolute cinema,34.53333333333333
True,game so good had to get a 2nd copy,16.066666666666666
True,Absolute cinema,326.0833333333333
True,nigh city has swallowed me whole,42.65
True,just remember there are no happy endings in night city,105.45
True,VERY GOOD I LIKE ALOT!,94.45
True,great game my favourite game ever had it on gog,0.8833333333333333
True,<3,66.3
True,"great gameplay, intriguing story, and actually playable!",25.6
True,Absolute peak game with an amazing story. 100% Replayable and Enjoyable.,25.716666666666665
True,"very nice graphics, excellent storyline. best game ive ever played",62.75
True,to this,80.48333333333333
True,If you want to enjoy what a modern game feels like cyberpunk is must play.,14.683333333333334
True,anarchist masterpiece nuff said,41.016666666666666
True,"Fun game to play, defo worth the price especially when on sale",25.783333333333335
True,love it,244.6
True,No words. 10/10,146.56666666666666
True,"Despite the long production time, the many delays, and the launch that was good but hype and entitlement held up to an unrealistic standard, this is truly a masterpiece. One of the greatest games ever made. 

Based on the tabletop rpg from the 80's and insanely faithful to the lore of that setting and world. It's easy to see that CD Projekt Red are genuine fans of the source material. 

Night City feels alive, it feels real, and after a while it feels like home. A dysfunctional and messy home but a home nonetheless. 

 The characters have nuance and multitudes to their personalities and it never feels like they're waiting around for the player to show up. 

The story is one for the ages that explores themes of death, immortality, justice and vengeance. 

The addition of the numerous updates that smooth out the early kinks, as references to the show and ttrpg as well as the DLC, Phantom Liberty, only add a pristine cherry on top of the experience. Phantom Liberty keeps the developers tradition alive of expansions truly worthy of the base game. 

If you enjoy gaming at all as an entertainment and storytelling medium then this is a must play. 

",100.26666666666667
False,"A thoroughly mediocre game. Uninteresting story, some alright gunplay and combat. Would not call this an RPG in any sense. Recommended to me by a guy who kept begging me to watch the anime and would not stop talking about hentai.",55.56666666666667
True,DLC на голову выше по эмоциям чем основная концовка. Может в будущем пройду все концовки и изменю мнение.,44.61666666666667
False,"When I first started playing the world drew me in, i was excited to keep playing, the game looks great. That quickly went away when I saw the gameplay, very bad combat imo and there's a sense of ""what do i do?"" that the game doesn't answer. Is it GTA 5? Do i go around and kill people? I walked around trying to find stuff to do, couldn't find anything and turned it off.",3.05
True,good game,71.25
True,It's enjoyable,22.283333333333335
True,"Great Inmersion, it aged like fine wine. Loving Jonny's quotes!",82.63333333333334
True,Good Game,9.183333333333334
True,all ive done in this game so far is steal cars and run people over,5.266666666666667
True,BEST GAME EVER!!!,23.566666666666666
True,The only game to change my outlook on life with the dlc somehow being better then the original which is already hard to do so somehow beating the already great story out of the water is honestly impressive 10/10 will cry again,98.5
True,good game alot to do and alot of diff endings,77.78333333333333
True,love this game 10/10,241.81666666666666
True,"It’s incredible! One of the greatest RPG games I’ve ever played in my life. The start might feel slow-paced story-wise, but it’s really worth it, it gives you a cathartic experience with any alternative endings.

Not to mention, the DLC Phantom Liberty also has a banger story, characters, weapons, and environment. Highly recommended!",81.36666666666666
True,"The customisation of characters- 9/10.
It just requires a Third person view only.",2.4
True,fun,5.933333333333334
True,Good Game..,35.11666666666667
True,i like,82.15
True,Uy! Pinoy!!,68.68333333333334
True,live laugh love lesbians,98.16666666666667
True,"One of the greatest RPGs I've ever played. Great story, lore and characters with a visually stunning city to explore. Enjoyable combat systems, and great skill elements. Overall, preem game choom!",31.066666666666666
True,fun game,36.35
True,Great mechanics and story,130.05
True,10/10 Do not recommend,28.75
True,"DAMN COOL GAME NGL!!!! everything is PERFECT. The story is damn good. I can play this game for ever. I love it but there are some problems. ""THE PLAYER ANIMATION"" it sucks, the shadow looks very bad. I mean when i give a walk around the city when ever i see my player is holding his katana in that goofy way the vibe instantly disappear. And don't even talk about the falling animation. But everything else is way too good. A third person camera with a fluid animation would make this game more enjoyable.",77.96666666666667
True,Bob,288.55
True,"Note: I have about 300-400 more hours on this game than my steam review says.
I Love this game so much, it is my favourite game easily in the genre. i found the story captivating, and the progression/gameplay loop enjoyable. 

However, CD Project red still hasn't completely delivered on what was originally promised. A particularly hilarious bug i encountered was when I walked into a room every NPC (about 5-10 characters) was the exact same model. Extremely Frequent visual and physics glitches were present, e.g i spent about 10-15 hours of a playthrough with the Relic visual affect/glitch applied to my screen, to fix this i had to interact with a quite uniqe character which is not part of the script and is a well documented bug. sometimes the weather would get stuck on sandstorm which was very infuriating, and i got softlocked in a couple locations. 

despite my gripes with the glitches and overall buginess of the game, both combat and story is brilliant and i would 100% reccomend picking up this game with phantom liberty when its on sale.",107.61666666666666
True,"worth the 100%, wasn't too hard",108.61666666666666
True,genuinely the best game ive ever touched in my life,191.15
True,BANG,22.816666666666666
True,is good,47.11666666666667
True,Best Game I have played in a long time. Deus Ex on steroids !!,159.48333333333332
True,amazing game,102.96666666666667
True,ok,10.25
True,"Generally, I loved this game.
The world building, different atmosphere of its districts, the presentation and gameplay were all incredibly well done. I got rather addicted to the gameplay loop I would find myself in. Once you find your preferred playstyle, it unlocks all the great things in this game. The gunplay and stealth were well balanced. The movement is rather smooth.  The story is compelling as are many side quests.
I would also say, the vehicle handling is amazing. Most every vehicle you can get feels different in their own way. Turning was not always easy, but felt great. I could see a lot of potential if CD Project decided to go back to this kind of game, Id be incredibly interested right up front. 
Going through the Phantom Liberty dlc, I found that more compelling (and possibly the ending) than the core game.

For some critique: It never really felt as deep with its systems as Witcher 3, but that is an unfair comparison. Totally different types of games. I complimented the gameplay earlier, but I fell into ""my way of gameplay"" early on. And from reading descriptions of augmentations one can purchase for their upgrades, I never felt compelled to branch out and try new things.  
The world of Night City does feel huge, but in a container. I never felt small. But that may be in a way that you are limited to ground traversal at all times.
 The voice acting is up and down, and will admit to playing male V, and found the voice acting grating. The accent continuously through me off. Since I was playing with Phantom Liberty, the quality and accents of certain characters change often. 

A worthy get for a game. I got mine on sale. Id recommend  that if you want the complete game.",233.0
True,CDPR Did it again,66.36666666666666
True,absolute peak,65.46666666666667
True,"fun
",65.16666666666667
True,"Take it slow, but know that this game has a ton of good stuff packed into it. I remember the trailer but never was able to play the game until this year. It's been a blast and I've done a couple quick runs, and am now onto a much fuller, longer run as a Streetkid. There are definitely some glitches, I've fallen through the map randomly on solid ground, been stretched into pieces and flung... but nothing that would completely stop my enjoyment of the game. I like the all-around customization, and the personality that V has, even when combined with Johnny. I haven't been able to properly use a ton of mods, but I definitely am interested in trying it that way after I finish my time with this mod. This is a great game, and you really have to spend some time on it to resonate with it, but it has something for everyone. Maybe you really shouldn't meet Hanako at Embers.",67.5
True,cyberpunk,182.3
True,Fires,80.81666666666666
True,10/10,186.76666666666668
True,boobs,14.4
True,a breath of fresh air in a cloud of miasma. that runs on dinosaur tech. I only wish I started this sooner. The world built is amazing. the bugs of the game are minor and haven't made me pull my hair out unlike some other recent games.,90.03333333333333
True,good,10.516666666666667
True,never fade away,28.616666666666667
True,Buy it when sale,96.78333333333333
False,"Highend PC, latest drivers and i cant play the game. After 10 minutes the game crashes every time. I have noticed this problem ever since January. Before that everything was normal. Baybe CD Project must release a patch for dlsss 4.5.",16.7
True,i lov cp som uch,94.3
True,Club Penguin 2077,87.85
True,👍👍👍👍👍,127.8
True,goated,95.68333333333334
True,"Hands down the best RPG I've ever played. I waited forever to play this after the rocky initial launch, but in its current state, it's a masterpiece. Choices matter, the gameplay loop is great, and there's a ton of options on how to play.",296.5
True,"over a few days I already played this game for the unhealthy amount of 25hours, which truly goes to show how incredible this game is. When it first came out I heard that it was buggy and unoptimized for pcs so I waited for a while and yeah it has definitely gotten way better and it is almost a perfect game for those of us who love open-world game that has beautiful graphics as well as incredible storyline. 9/10 fully recommend buying, haven't tried the Phantom Liberty DLC yet, but planning to buy it as well since it is said to be goated as well",65.1
True,You can remove your nipples,21.016666666666666
True,"An all-time classic; one of the most vivid, lived-in worlds of any game.",134.8
False,"It's April 2026 and I'm running this game on a 5080, and with the latest game ready driver the game crashes non stop, probably maybe 1-2 min in max. Uninstalled/reinstalled several times, tried playing with graphic settings on low-high, ray tracing off etc (in the past no issues.) Fix you buggy ass game.",191.76666666666668
True,Best game ive ever played. Play it with mods. Explore Night City.,111.18333333333334
True,"Played Cyberpunk for the first time in 2026, avoiding the bugs and gameplay issues with the initial launch. The narrative and worldbuilding experience is what I booted up the game for, and it certainly delivered.",34.8
True,Look.  It had a rough launch.  It's amazing now.  Give it a go.  Watch Keanu Reeves play against type.,9.5
True,"It's like ""Daikatana."" But good.",195.23333333333332
True,One of the best game I've ever played.  Easily in my top 10 category!,72.4
True,"Where do I start? First things first, I just want to say that if you're on the fence about getting this game because of how its launch went, Cyberpunk is in a complete different state now.
I found the gunplay and combat in general very smooth. I mostly put points into reflexes for a build that focused on dashing, blades, and assault weapons. The game also looks really nice, but I had to do some optimization to make the game run smoothly.
Most people know Cyberpunk as that game that had an extremely buggy launch, like No Man's Sky. I didn't encounter any major bugs during my playtime, only weird AI behavior which got a laugh out of me.
Overall, I love this game and was able to get it for only 21 USD. If you can get it on sale and enjoy combat you can approach in many different ways, absolutely try it out.",38.083333333333336
True,"very good game but shouldve added femboy strip club, still a good game tho
",9.983333333333333
True,I first got into this franchise from the Netflix series and its been able to guide me through figuring out what story games i enjoy after only playing multiplayer games. Highly recommend,37.43333333333333
True,pretty fun,10.216666666666667
False,"So.. day 2.. 52 minutes into the game vanilla.. nadda mods.. nothing...other then the game. Crashed when I attempted to 'Continue', load game... crash, reload.. crash. Start a new game.. eh.. probably not. Am i going to be told to update.. everything.. uninstall.. and reinstall.. this and that.. post an error report.. contact helpdesk..make it a second job.  My machine isn't bad.. its baseline.. but tends to gets things done. Definintely no issues out of the box with other vanilla games. Glad i got it on sale.. will check back in 6 months..",3.6333333333333333
True,fun,112.75
True,Buy it already.,78.61666666666666
True,City of Creamz,24.55
True,my poor gpu. this game is spectacular,47.6
True,I'm in love with this story.,111.01666666666667
True,Sick Game,127.43333333333334
True,"Okay.... I avoided this game for a LONG time. I hated the HYPE train bs that comes with games over the last few years because it was generally BS.... STARFIELD is a prime example, I will NEVER stop being pissed about that game and what was promised vs what we got..... But this..... this is a master piece (now). Yes it had a terrible launch, but it is without a doubt a great game... I was actually really sad when I heard that they will not release anymore DLC's for it... I want more.",37.5
True,"fun game
great world building
",99.71666666666667
True,"Its cyberpunk GTA, and its surprisingly relaxing to play",101.56666666666666
True,"GTA but in the future. The story in this game is INSANE with or without the DLC. In a lot of open world games, there isn't a lot of guidance, which makes it really easy to burn out. This game gives gentle reminders without forcing anything. ♥♥♥♥ Arasaka.",294.96666666666664
True,"Transfer Complete.
Begin decryption ..... Error!
Decryption Failed. Read partial (Y/N)? y

.....

Night city gets under your skin. People have tried to leave here, only to return. Pulled back in by it's dark hold. Don't worry, it gets us all.

There's a lot to see and do, just don't land yourself in any trouble. The law is limited and more likely to turn hostile with you than help. Gangs run the streets, corporats run the city. Fixers will hand out contracts to the right person in the wrong place, for a healthy reward. Just watch how you conduct yourself, I'd hate to see your name on one of these.

Transport is varied and readily available, if you have the eddies. The metro system works, but get yourself a motorcycle that can handle being off-road, trust me on this. And, if you're running chrome, don't forget to learn how to tech, it'll be the backbone for survival. Also, remember, not all ripper docs are saints!

This city will eat you alive if you're careless and unprepared, so don't be...

P.S. If you happen to catch Mama or Jackie Welles, tell 'em I said hi.",243.83333333333334
True,"Amazing storyline, worldbuilding, graphics are stunning as you'd probably seen, one of the best games i've played no doubt, 10/10",37.416666666666664
True,"Yeah, there is nothing I can say other than this is it: the best single player game I have ever played.",65.4
True,Amazing game so far!! Peak story and open world adventure! It still runs on super low spec pc!,13.716666666666667
True,"Game is good but I will never forgive CDPR for naming one of their characters ""Mr. Hands""",76.78333333333333
True,peak,71.03333333333333
True,"I love this game so much it, it literally changed my life so much.",132.53333333333333
True,"CHIPPIN IN
",212.01666666666668
True,"peak
",146.43333333333334
True,Great game overall,28.8
True,tits,15.316666666666666
True,Best game I have ever played.,83.11666666666666
True,"Best game I've ever played, hands down. The story, the graphics, the missions, the combat. the replayability. Don't even get me started on phantom liberty.

Undeniably the single best game I've ever played.

You can easily put 60 hours into a single run and not get bored.

All the in-game areas and even side quests have such depth and detail to them, it's insane just how much love and care they put into this despite its rocky start.

THIS IS HOW YOU MAKE A GAME!!!",239.36666666666667
True,"Chrome thumb. Chrome thumb splits into 5 mini chrome hands with 5 chrome thumbs.
Seriously, this is one of the best games ever made choom.",467.2
True,"Great experience, choom. Make sure you have lots of free team before installing, tho.",86.55
False,Cutscene simulator,6.7
True,good game,34.31666666666667
True,amajink,58.5
True,"Literally the game I've been waiting for since before the lauded but ultimately disappointing Deus Ex.  An nearly perfect game some five years after the release, with a story, array of characters and writing that everyone raved about with The Witcher. Thank you Mike Pondsmith.

Highest Possible Recommendation.",150.26666666666668
True,fun,72.56666666666666
True,"A game where reality runs on unstable code, and you’re never sure if what you’re seeing is a bug… or an error. Sometimes glitches aren’t mistakes, they’re part of the game experience… until they aren’t.
And a bug is never just a BUG. That “glitch” might mean you’re going full cyberpsycho, or it might be part of the gameplay… OR ! yeah, OR!!! It might actually be a FREAKING BUG!!.
And you’ll never know which.

10/10. Would go full cyberpsycho again.",102.6
True,it gud,40.21666666666667
False,It's really cool to tie 'dont fear the reaper' to a single dialogue interaction. I really enjoy the fact that I did all the johnny quests had a near 100% relationship with him and sat in that dumb dialogue screen at the end for way over 5 minutes only to find out despite the guides the only ting that actually determines if you can do the ending is ONE dialogue scene. Even if i had a save near the relevant quest i would have exponentially less gear and levels to do what has to be a deathless run to get the ending. so we made an ending that has one real trigger hours deep and is fully missable because you can still get its follow up quest even if you miss the ending trigger which you cant confirm until way later and then on top of that do the final mission without dying or we roll credits what a terrible misconception about player experience,73.0
True,Really Rocky start but they not only fixed it they added so much great content as well. This may possibly be the greatest game ever made. Have over a thousand hours combined on all platforms and I can't get enough of Night City baby! Buy this at your own risks as you might not want to leave the cyberpunk universe like I do.,205.23333333333332
True,AWESOME,26.233333333333334
True,"This is not a game, it's a gem! 1000/10",77.68333333333334
True,100% Recommended,9.35
True,perfect,82.96666666666667
True,It's great.,52.38333333333333
False,"CDPR makes games that just aren't for me. I don't find the plastic look believable, the universe has so many plot holes it's wild, and once again CDPR puts out a story I can't get into. If you don't like witcher, you won't like this.",4.983333333333333
True,Great Game,35.86666666666667
True,Good Game,73.16666666666667
True,"Have more than 700 hours in this game(didn't have the money to buy previously). This is a masterpiece, even considering bad launch and amount of bugs early on. Now this is a pretty polished, very moddable  game with insane amount of content and build variation. CDPR did really well. Cant imagine what they'll accomplish in their cyberpunk sequel",74.86666666666666
True,ADAAAAAAAAAAAAAAAAAM SMAAAAAAAASHAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,161.11666666666667
True,good game :D,9.466666666666667
True,Love this game!! and must play,97.36666666666666
True,One of the open world games out there.,74.2
True,"Awesome game. Learning curve is steep, though. But worth it.",123.85
False,"Just recently purchased this for Steam. I already had it for GOG and have a ton of hours into it. It's a very good game, almost great. However, it still is buggy as all heck. I played for just over 2 hours and experienced more bugs playing it than I did on GoG for some reason.",2.2333333333333334
True,"Can't romance Rita Wheeler, literally the worst game ever

10/10, hit guys with a fiber optic cable",120.5
True,"---{ Graphics }---
☐ You forget what reality is
☑ Beautiful
☐ Good
☐ Decent
☐ Bad
☐ Don‘t look too long at it
☐ MS-DOS

---{ Gameplay }---
☑ Very good
☐ Good
☐ It's just gameplay
☐ Mehh
☐ Watch paint dry instead
☐ Just don't

---{ Audience }---
☐ Kids
☑ Teens
☑ Adults
☐ Grandma

---{ PC Requirements }---
☐ Check if you can run paint
☐ Potato
☐ Decent
☑ Fast
☐ Rich boi
☐ Ask NASA if they have a spare computer

---{ Game Size }---
☐ Floppy Disk
☐ Old Fashioned
☐ Workable
☑ Big
☐ Will eat 15% of your 1TB hard drive
☐ You will want an entire hard drive to hold it
☐ You will need to invest in a black hole to hold all the data

---{ Difficulty }---
☐ Just press 'W'
☐ Easy
☑ Easy to learn / Hard to master
☐ Significant brain usage
☐ Difficult
☐ Dark Souls

---{ Grind }---
☐ Nothing to grind
☐ Only if u care about leaderboards/ranks
☐ Isn't necessary to progress
☑ Average grind level
☐ Too much grind
☐ You'll need a second life for grinding

---{ Story }---
☐ No Story
☐ Some lore
☐ Average
☐ Good
☑ Lovely
☐ It'll replace your life

---{ Game Time }---
☐ Long enough for a cup of coffee
☐ Short
☐ Average
☑ Long
☐ To infinity and beyond

---{ Price }---
☐ It's free!
☑ Worth the price
☐ If it's on sale
☐ If u have some spare money left
☐ Not recommended
☐ You could also just burn your money

---{ Bugs }---
☐ Never heard of
☑ Minor bugs
☐ Can get annoying
☐ ARK: Survival Evolved
☐ The game itself is a big terrarium for bugs

---{ ? / 10 }---
☐ 1
☐ 2
☐ 3
☐ 4
☐ 5
☐ 6
☐ 7
☐8
☐ 9
☑ 10

Like to pet the cat
　　　　　 　____
　　　　　／＞　　フ
　　　　　| 　_　 _ l
　 　　　／` ミ＿^ノ
　　 　 /　　　 　 |
　　　 /　 ヽ　　 ﾉ
　 　 │　　|　|　|
　／￣|　　 |　|　|
　| (￣ヽ＿ヽ)__) __)
　＼二つ",33.25
True,"As a player once said: when you download this game, you step into a virtual city where you can do what you want and immerse yourself in its characters.
Night City glows with neon, where light and shadow blur together, and I’m just an ordinary person being pushed forward through loss and struggle.

Along the way, I met friends—we shared drinks at the Afterlife, stood side by side through danger, and someone once told me they wanted to leave this city, to see something beyond it, to reach a sky that doesn’t belong here.

In the end, some leave behind names, others only memories. This city never runs out of legends—it just keeps choosing who gets remembered.

So in a world like this, as we hold onto each other and keep pushing forward—are we becoming legends, or just following a path that was already written for us?
In the end, you’re not just playing a game—you’re experiencing a AAA world that truly connects with your emotions.",60.95
True,fire.,141.41666666666666
True,BEST RPG YOU'LL EVER PLAY,70.11666666666666
True,"very fun
",37.11666666666667
True,10/10,310.9166666666667
True,i dont want to finish this game because i know ill probably never find something like this again,90.76666666666667
True,"love this game
watched the Anime first (Cyberpunk edgerunnes) 10/10 
this games a load of fun if u like open world and a exciting story youll love it!

(PS DONT GO CYBER PHYCO)",75.25
True,"It was a bit confusing at first but it's always a blast, super fun to customise outfits and weapon loadouts, and have many different playstyles. The storyline can be heart breaking, which makes it all the better",192.43333333333334
True,pollita fina,7.883333333333334
True,loved every second in this game,49.166666666666664
True,very cool game,78.1
True,"Nice game
",71.66666666666667
True,Just amazing game i general,17.5
True,"I have always loved watching others play the game and now that I have gotten over thinking it would be too hard for me to play, I love playing it too. It is not as hard as I thought and it is real easy to get submerged into the game and lose time.",3.966666666666667
True,Hacking go ✨✨🌟🌟⚡⚡🌟🌟🌟🌟✨✨💥💢💥💥⚡,50.03333333333333
True,peak,161.43333333333334
True,really fun game with engaging combat,82.73333333333333
True,"HAS ALOT OF FREEDOM
",27.366666666666667
True,"very lively story game where you follow v as either a woman or a man thats fully customizable
",9.066666666666666
True,Its Probably pretty good if your PC can get past the character creation.,3.6166666666666667
True,"yes
",8.933333333333334
True,played as Female V had sex with a guy 10/10 still straight,121.38333333333334
True,"i didnt know anything about this game when it came out and didnt play it for years after. but man, is it good now for sure. the world is what gets me--worth it alone just for the land of night city",430.3666666666667
True,"""ya can't leave night city, and if you do it'll be in a body bag""",174.45
True,"If you're into FPS games, story, open world, good graphics, but also the possibility to MOD the game...
This is a must have, no need to write a 5 pages essay",133.35
True,"Very peak much ass, love jig jig street. 10/10",131.26666666666668
True,One of those games that becomes a legend.,140.78333333333333
True,Amazing game.,100.68333333333334
True,"Basically modern day USA but it looks more livable and people seem more likeable
11/10",192.98333333333332
True,Night city is most immersive open worlds i've ever played.,134.51666666666668
True,Such a amazing game I played so far,38.53333333333333
True,9/10,128.48333333333332
True,"Like the better, futuristic version of GTA 5.",81.08333333333333
True,"i got it at a massive sale, but i think its a worthwhile game, i thoroughly enjoyed it and i hope that you decide to play it and experience it for yourself.",375.73333333333335
True,Great gameplay and story!,49.43333333333333
True,good game. needs more optimization in dogtown,90.06666666666666
True,fun,15.05
True,stamped by ballhog,49.86666666666667
True,great game. played 200 hours on xbox and its one of the firsts games i bought as soon as i got my pc.,30.65
True,"Great RPG. Feels like a cross between Borderlands and GTA.
Combat is great, graphics are great. Highly recommended.",123.36666666666666
False,"Six years later and the game still is disappointing. More graphical glitches and errors now than when I first played. Updates broke Skippy, one of the things I liked most about the game. The story is good, the performances are good, and the world is a good framework if you want to fix it with mods. However, to see glitches and bugs still present six years later is a huge letdown.",91.15
True,Amazing game,105.76666666666667
False,"I would give it a thumbs up but getting pass the intro is a pain :(.
this is my 6th time (1st time on this pc) installing the game let's hope I can actually play the game now",18.183333333333334
True,so peak,23.816666666666666
True,"i bought it again on steam because im a steam nut and i need my steam achievments (i cant spell and you're fat)

10 /10 would buy it again",88.21666666666667
True,"Honestly, what a comeback story.

I held off for a while because of all the launch drama, but playing it now with the massive 2.1 updates and Phantom Liberty... it’s basically a completely different game. Night City is probably the most immersive open world I've ever just wandered around in. If you've got the hardware to push the settings, it is an absolute visual treat (putting my RTX card to the test, and it looks insane).

The combat feels super punchy, the skill tree overhaul makes your builds actually matter, and driving through the city—especially weaving through traffic on a motorcycle—is weirdly satisfying. But the real highlight is the story and the characters. They hit way harder than I was expecting.

If you're still holding a grudge from 2020, let it go. CDPR actually cooked with these final patches. 100% worth it, especially if you can catch it on sale.",51.25
True,damn near the most replayable game i've played to this day.,109.1
True,best story game of all time,36.86666666666667
True,"Peak story, gameplay it will hit you in your feels.",59.333333333333336
True,amazing storyline,86.96666666666667
False,"game keeps crashing.  I was able to play this on my xbox one no issues.  I've dropped the resolution, and the graphics to low and still have no luck",69.98333333333333
True,Liked the open world and that my decisions do impact the story,114.6
True,"I waited 7 years for this game and have no regrets.
This was without the shadow of a doubt the greatest gaming experience i have had in my life.
The past 200 hours and, i'm sure the many more to come, have been riveting, heartbreaking and in general some of the most emotionally impacting media i have had the chance to witness.
Anything from the gameplay, the voice acting, the graphics, the worldbuilding, the lore, the map, the music and the scenario in general just comes together in one masterpiece of a game.

This game changed my life and helped me through a really rough time of grieving, yet it didnt change one bit my appreciation for the universe CDPR has allowed us to explore. 

As much as it is possible to rush through the story and get all the endings, i'd recommend taking your time with this game, to truly immerse and understand the ways in which your actions will shape your story.

While this game shines in the great hype moments, it's true charm comes in walking around the city, taking in the music, the sounds, the lighting, the dirty yet visually appealing world built around you. Looking at the little details, the tiny stories scattered in dark alleys, the dark megacorporation conspiracies you could've missed. 

I love this game,
Thank you CDProjectRed for sharing and caring for your vision of this universe.
There is nothing that could ever stop me from telling you to try this game.

Never stop fighting",210.23333333333332
True,Yes and so much yes. Wish some side quests were longer but thats okay. This game is more n,53.68333333333333
True,Got it on sale ! UNREAL Graphics and gameplay.,45.666666666666664
True,"Really good, tonnes of storyline and side missions, great combat, great immersion, great customisation (cyber wise, gun wise and skilltree wise) perfect for making your own builds with a lot of different endings to aim for. The characters have distinguishable personalities which makes the worldbuilding even better, alongside the expansive and rich in detail map.",110.71666666666667
True,"Got a really bad (deserved) rap at release. The game's systems were broken, unfinished, and the game wasn't in an acceptable state. Thankfully, CDPR really stuck with it and took the systems and gameplay up to a truly world class level since update 2.0. I'm so glad they did because the storytelling happening in the Cyberpunk world is amazing. There's great messages here on mortality, humanity, unchecked capitalism, and the like. Now this story can be experienced through equally great gameplay.

If you're debating picking up the Phantom Liberty DLC as well, 100% do. It takes the storytelling and mission design of Cyberpunks best missions, cranks it up to 11, and does that for [i] every. single. main story mission, side job, gig, and encounter. [/i] There's not a single lull. It's almost hard to go back to the already great base game afterward. The only bad thing here is that this is the only DLC we're getting, I'd love another expansion on this level of quality. I can only hope now that the world is established, they'll keep it up for the game's sequel.

For linux users: Works great on Arch, no special proton settings. Only a very occasional bug resulting in an infinite loading screen on fast travel.",143.25
True,great game would get shot in the head again,65.45
True,W fr love it,433.96666666666664
True,9.5/10,140.63333333333333
True,"I loved this game, the story is deep and developed and it makes me feel like I might've made the wrong choices. I'm on my 2nd playthrough, and it's one of the best games i've ever played. Highly recommend.",59.666666666666664
True,darn good game. I would have paid full price if I had known how PEAK it really is :),41.21666666666667
True,A pioneer in the concept of having to wait 5 years for new product to be decent.,80.55
True,"Honestly, everything about this game is a masterpiece. Story is the most emotionally involved and immersive ive ever played, guns and melee feel amazing. World feels so alive, and every street you go down is worthy of being a wallpaper. If ur pc can handle it, play it.",65.31666666666666
True,Uma das melhores experiências que eu já tive na minha vida.,83.46666666666667
True,"absolute cinema
",105.03333333333333
True,suchg an amazing experience on my third playthrough right now and love all the diffrent builds you can make. Spend way to much in photo mode because the atmosphere is so very detailed. Got it on sale worth every penny.,129.13333333333333
True,"Cyberpunk 2077 delivers a rich and flexible RPG experience set in the breathtaking Night City. Rather than relying solely on its main story, it shines through its side missions, which are often just as meaningful and impactful. The central storyline is relatively short but engaging, driven by the relationship between V and Johnny Silverhand, whose presence adds tension and personality despite a somewhat stiff performance.

The game opens slowly, taking several hours to fully unfold, but once it does, it offers an impressive level of freedom. Night City is dense, visually striking, and filled with diverse locations, making exploration consistently rewarding. The structure emphasizes player choice early on, giving access to numerous missions that branch in different directions. While this can feel overwhelming and slightly disorganized, it also allows for highly personalized playthroughs.

Player decisions significantly affect both immediate outcomes and long-term story developments. Missions range from emotional to absurd, often blending tones seamlessly. Importantly, side quests are not just filler; they can unlock new endings and reshape the narrative in meaningful ways. The more time you invest, the more rewarding the experience becomes.

Character progression is flexible, allowing players to adapt their playstyle without heavy penalties. Combat evolves as you unlock new abilities, weapons, and cyberware, offering multiple approaches from stealth and hacking to aggressive gunplay. While not deeply complex mechanically, the variety keeps encounters engaging.

However, technical issues remain a major drawback. Bugs, animation glitches, and occasional performance drops can disrupt immersion, even on high-end PCs. While patches have improved stability, the experience is still not fully polished.

Verdict
Cyberpunk 2077 is an ambitious and deeply engaging RPG that excels in player choice, storytelling, and world design. Despite its technical flaws, it offers a memorable and highly customizable journey through one of the most detailed open worlds in recent years.",4.8
True,"From the roughest of starts, Projekt red managed to pull itself together and cook a very well made game. I still have no idea why it lets you customize your genitals.",70.86666666666666
True,Excellent story and visuals.,48.53333333333333
True,peak,57.68333333333333
True,So good I'm on my 4th playthrough,155.8
True,"amazing game, it sucks you in. very immersive",121.93333333333334
True,yes,10.633333333333333
True,Great,3.783333333333333
